Sample;Package;Version;Model;Rank;QC;Drug A;Drug B;Synergy Score;Median (syn);MAD (syn);Mean (syn);SEM (syn);SD (syn);Median/MAD (syn);Mean/SD (syn);Maximum (syn);Antagonism Score;Median (ant);MAD (ant);Mean (ant);SEM (ant);SD (ant);Median/MAD (ant);Mean/SD (ant);Maximum (ant);EC50 (Drug A);EC50 (Drug B);bayesfactor;observation noise;kernel length scale;kernel amplitude;divergent;max_treedepth
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;12;PASS;Temsirolimus (CCI-779);Trametinib (GSK1120212);3,47891114016765;3,47891114016765;2,31856107176861;3,50368083361226;0,0961875210964938;2,18788151349844;1,50046129150005;1,60140471512557;12,6788713133416;1,51824227775057;1,51824227775057;1,57291785748344;1,76989736164972;0,0574826721980346;1,5163283920811;0,96523939284385;1,1672256292851;8,63929999660013;13,487954698854;15,9149943539464;3,13936961171186;0,0583376262968473;5,18559436299457;0,26690966111155;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;13;PASS;Carboplatin (NSC 241240);Panobinostat (LBH589);3,15509015889055;3,15509015889055;3,55169078506968;3,68997140008753;0,103553131074066;3,12021475265096;0,888334697421768;1,18260580331418;16,5514749731748;0,188782211975775;0,188782211975775;0,27983923546332;0,653947132723021;0,0277349595301845;1,01244954674094;0,674609518794658;0,645905897067232;8,84119544445831;23886,3821456731;102,744261355035;1,73970285174259;0,0950487699465701;12,4938487234314;0,417849570905917;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;14;PASS;Trametinib (GSK1120212);Vinorelbine ditartrate (Navelbine);3,12005113694431;3,12005113694431;2,04946370181596;3,26989088731895;0,058843211827696;2,05043306446303;1,5223744310181;1,59473409485526;11,9018925291916;0,595667992980169;0,595667992980169;0,883016978418674;0,980371092282308;0,0427087078064281;1,15659680867305;0,674582717590441;0,847634270586549;8,71870955715206;17,7495951699896;226,824631312509;3,20665176654168;0,0548514663682274;14,213020586251;0,262832183714892;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;15;PASS;Mebendalzole;Niraparib (MK-4827);2,69774582930551;2,69774582930551;1,75219009078346;2,78728244814573;0,061759219577647;1,78108286055311;1,53964221319118;1,56495091378951;9,735897839482;11,4421674437984;11,4421674437984;3,05197042004755;11,6590540925526;0,0785962153858191;3,22715396118253;3,74910823795604;3,61279760209531;25,1743779565228;563,883451204152;7557,98401475535;1474,52778431836;0,0778134921943061;4,26262835404459;1,53061390810766;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;16;PASS;Paclitaxel (NSC 125973);Selpercatinib (LOXO-292);2,56489658366256;2,56489658366256;2,99074738953966;3,16196808773307;0,120022051698319;2,85330741800656;0,857610573408324;1,10818145075478;21,1780705608188;1,39355556415989;1,39355556415989;2,0659596581291;2,50030210405398;0,152783225679663;2,83575052931979;0,674531837384411;0,881707356906931;15,694984237199;10,6065803946602;24111,2492238952;1,757069437257;0,099434120908349;7,75174200692295;0,407502607583736;0;17
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;17;PASS;Entrektinib (RXDX-101);Paclitaxel (NSC 125973);2,54609009566424;2,54609009566424;3,21725815901463;3,36551229519378;0,0992759364556938;3,03145520965883;0,791385076926513;1,11020041429167;15,8536815068917;0,22912148518471;0,22912148518471;0,339634380176444;0,741727630140212;0,0307577667627825;1,13765570624908;0,6746121669593;0,651979000382929;9,68088206375509;3330,16629512333;13,4456124606515;1,7545318427616;0,0932356096288636;15,0849411346804;0,419017054564839;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;18;PASS;Flunarizine 2HCl;Paclitaxel (NSC 125973);2,53994267274688;2,53994267274688;2,825204088117;3,02386997418704;0,0726078144581061;2,54020166091005;0,899029802282267;1,19040959833567;12,1473875577805;0,0248393812333523;0,0248393812333523;0,0368095986557358;0,299573831338148;0,0122305099364582;0,55892865537393;0,674807173684892;0,535978659275807;4,18313779513086;31851,6543272921;10,8685848852357;1,665486816596;0,0654712079662937;257,941069549854;0,188315558484562;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;19;PASS;Carboplatin (NSC 241240);Gemcitabine (LY-188011) HCl;2,21947389472965;2,21947389472965;3,04165083248714;3,36464111065453;0,0827096446943648;3,49330639343316;0,729693846191676;0,963171893120868;19,4001526078935;0,0564012744997062;0,0564012744997062;0,0835990128039521;0,648654815567652;0,0315140875241737;1,25540420178311;0,67466436035522;0,516690014774793;10,27676641277;4759,94569589219;115,181596186933;1,42010177447361;0,156659959231857;21,2784291299733;0,272546327269488;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;20;PASS;Paclitaxel (NSC 125973);TNKS1/2 inhibitor (OM-153);2,20801397844007;2,20801397844007;2,45483011593031;2,68853389449686;0,0626882838151383;2,30685488394123;0,899456937615131;1,16546009389988;11,3557642456298;0,074787692153479;0,074787692153479;0,110845423821748;0,394531429758328;0,0162137356263603;0,683198758275014;0,674702568450152;0,577476795705056;5,14464549859081;10,8373069663865;112,029459084714;1,07443834831374;0,0691967728456254;20,4861324118397;0,145014371780174;0;0
OVCAR-8 R1;bayesynergy;2.5.1;Bayesian;21;PASS;Olaparib (AZD2281);Defactinib (VS-6063, PF-04554878);2,17795870231594;2,17795870231594;3,22896768336444;6,20091473662968;0,534664323363111;7,32411563659048;0,67450619389495;0,846647069388302;29,0697389077064;0,760395944192212;0,760395944192212;1,12724262109534;1,56863778686658;0,0519866730260024;2,07760346469749;0,674562804814226;0,75502270453471;20,8702953636765;45308,325057339;19030,6796691023;2,39628224965095;0,0990272970777454;15,0314474594817;1,82585955035535;0;0
